Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
OXCT1	C1	0.006143457291697518	15	0.6	2.066666666666667	1.5333333333333334
POLD1	N1	NA	226	1.0221238938053099	2.084070796460177	1.9823008849557522
TBX20	C3	0.7962534147376392	17	0.0588235294117647	2.0	1.8235294117647058
TIMM8A	I1	NA	15	0.4000000000000001	2.2	1.3333333333333335
HSD3B7	C4	0.20757844233562384	17	0.7058823529411764	2.0	1.7058823529411764
HSD3B2	C2	0.027856508371668198	9	0.11111111111111108	2.0	1.1111111111111112
SUOX	C1	0.003454825687585039	6	0.33333333333333337	2.1666666666666665	1.5
TTC19	C4	0.7244980441857847	23	0.9130434782608695	2.0869565217391304	1.9130434782608696
TBX19	C3	0.286422022777859	4	0.0	2.0	1.0
TBX18	C3	0.35522588128727894	3	0.0	2.0	1.0
WARS2	C3	0.6985353583033387	2	1.0	2.0	2.0
GALC	C2	0.03643875357387383	63	1.1111111111111112	2.2857142857142856	1.9206349206349205
CD4	N1	NA	1	0.0	2.0	1.0
GALE	C4	0.09240558643879948	30	0.7666666666666667	2.433333333333333	1.9
OPN1SW	C3	0.7433011422257526	3	0.0	2.0	1.0
ERCC3	C3	0.0630226018309149	18	0.11111111111111106	2.0555555555555554	1.7777777777777777
ERCC4	C2	0.013826617013710796	56	0.44642857142857156	2.3035714285714284	1.857142857142857
COL7A1	C1	8.01581023779363E-13	62	0.48387096774193517	2.032258064516129	1.5322580645161294
ERCC1	C3	0.9251618682050078	10	0.30000000000000004	2.1	1.6
ERCC2	C1	0.008205946198814873	60	0.25	2.1166666666666667	1.85
ERCC8	C2	0.0316985359541917	19	0.6842105263157895	2.3157894736842106	1.5263157894736843
ERCC6	C4	0.09208621049601717	50	1.18	2.5	1.96
TEK	C3	0.3948576586429786	4	0.0	2.5	1.0
GPD1L	C3	0.24267281403960395	26	1.1923076923076923	2.769230769230769	2.076923076923077
SLC4A1	C1	3.249977699023576E-4	54	0.35185185185185186	2.0555555555555554	1.4814814814814816
SMC3	C2	0.028722871290756125	50	1.0	2.3	1.96
SLC4A4	C3	0.10365023803346618	4	0.25	2.0	1.25
GJA1	C1	4.848655162925652E-7	23	0.30434782608695654	2.217391304347826	1.2608695652173914
GJA3	C1	0.004208575490471489	14	0.2142857142857143	2.0	1.4285714285714284
TFG	C3	0.11534486255165854	6	0.8333333333333333	2.3333333333333335	1.8333333333333333
SCN11A	C2	0.011715964007679047	8	0.375	2.0	1.375
WDR93	N1	NA	1	0.0	2.0	2.0
GJA5	C1	0.0013447856324150242	11	0.0909090909090909	2.0	1.3636363636363635
VPS35	C3	0.10779821387740951	3	0.33333333333333337	2.0	1.6666666666666667
GJA8	C1	6.593065447887403E-4	14	0.07142857142857145	2.0714285714285716	1.5714285714285714
PRKCG	C1	1.2443912078552444E-7	45	0.06666666666666662	2.2	1.422222222222222
GAMT	C4	0.13528647948733874	61	0.9672131147540983	2.245901639344262	1.9344262295081966
DNAAF3	C3	0.6547208460185769	30	0.9333333333333333	2.1333333333333333	1.9
DNAAF2	C3	0.7576207236833966	46	1.173913043478261	2.4347826086956523	1.934782608695652
DNAAF1	C4	0.6891565167793516	72	1.25	2.4305555555555554	1.9166666666666665
PRKCD	T1	NA	4	0.25	2.0	1.25
WDR72	C3	0.8642702641586778	12	0.5	2.0	1.6666666666666667
WDR73	I1	NA	11	0.0909090909090909	2.090909090909091	1.3636363636363638
CEL	N1	NA	11	0.8181818181818182	2.0	2.0
HCFC1	C1	0.0016497758724748346	38	0.894736842105263	2.263157894736842	1.9210526315789473
NUP93	C4	0.9375527677793732	5	0.0	2.0	1.0
BCAM	C3	0.08326451666355006	5	0.0	2.0	1.0
SCN10A	C3	0.5965117734229686	43	0.930232558139535	2.0232558139534884	1.9534883720930232
WDR81	C3	0.08326451666355006	19	0.15789473684210523	2.0	1.894736842105263
ARMC5	T1	NA	6	0.0	2.0	1.0
HECW2	C3	0.10140986253562945	7	0.5714285714285714	2.0	2.0
HMBS	C1	1.8945878619724965E-5	37	0.13513513513513517	2.027027027027027	1.3243243243243241
ARMC4	C4	0.13959952339030002	26	0.9615384615384616	2.230769230769231	2.1538461538461537
TARS2	C3	0.23242050618850907	2	0.0	2.0	1.0
FREM1	C1	0.002264596309403233	34	0.823529411764706	2.2058823529411766	1.8529411764705883
CFB	C3	0.5135792772578708	7	0.0	2.0	1.0
FREM2	C3	0.6630546591816495	36	1.0277777777777777	2.111111111111111	1.9444444444444444
CFD	N1	NA	3	0.0	2.0	1.0
NUP205	N1	NA	1	0.0	2.0	1.0
CFH	C4	0.10765754482809542	25	0.0	2.08	1.12
PRKDC	C3	0.10492658589144599	3	0.0	2.0	1.0
CFI	C3	0.363692041488873	12	0.16666666666666666	2.0	1.1666666666666667
WDR62	C4	0.29741476337187156	128	1.0234375	2.3203125	1.9140625
PRDM12	C3	0.07656575669448351	5	0.0	2.0	1.0
BCL10	C4	0.2127017683016349	16	0.0	2.0	1.0
CFP	C4	0.5308693039685082	6	0.16666666666666669	2.0	1.1666666666666667
NCSTN	N1	NA	1	1.0	3.0	3.0
BLOC1S6	N1	NA	1	0.0	2.0	1.0
GJC2	T2	NA	22	0.5	2.090909090909091	1.4090909090909092
PRDM16	C4	0.624206114766406	77	1.051948051948052	2.155844155844156	1.9610389610389611
BLOC1S3	N1	NA	8	1.375	2.75	1.875
VPS11	N1	NA	1	0.0	3.0	3.0
ST3GAL5	C3	0.29626987148428674	14	0.8571428571428571	2.2142857142857144	1.7142857142857142
FAM120AOS	N1	NA	1	0.0	2.0	2.0
ST3GAL3	N1	NA	24	1.0416666666666667	2.2083333333333335	1.9583333333333333
PLK4	C3	0.6761033140231469	4	0.25	2.0	1.25
ARL14EP	N1	NA	1	1.0	2.0	2.0
HOMER2	N1	NA	1	0.0	2.0	1.0
GJB2	C2	0.013741726672566568	154	1.1168831168831168	3.0324675324675305	2.0324675324675323
GJB1	C2	0.019536610171321578	69	0.7681159420289855	2.333333333333333	1.8550724637681157
GJB4	C4	0.3555584179532515	11	0.45454545454545453	2.0	1.4545454545454546
ARL2BP	T1	NA	2	0.0	2.0	1.0
WDR60	T1	NA	3	0.0	2.0	1.0
GJB3	C4	0.6785325033189722	32	0.875	2.3125	1.75
GJB6	C4	0.5097469781159742	21	1.0	2.5238095238095237	1.9047619047619047
MKS1	C4	0.05874629021084221	73	0.7260273972602739	2.232876712328767	1.9726027397260273
GTF2IRD1	N1	NA	1	1.0	2.0	2.0
CDKN1C	I1	NA	64	0.75	2.28125	1.859375
SETD5	C3	0.8272593465627113	12	0.41666666666666663	2.0	1.4166666666666667
SETD2	C3	0.33523441379595964	49	0.0	2.0	1.9183673469387754
MOCS2	C4	0.3738433266021559	10	0.2	2.1	1.3
CDKN1B	C4	0.5581846494226574	22	0.7272727272727272	2.1818181818181817	1.8181818181818181
CHM	T1	NA	13	0.3076923076923077	2.1538461538461537	1.6923076923076923
SMG9	C3	0.6434288435636206	2	1.0	3.0	3.0
WDR45	I1	NA	18	0.7777777777777778	2.0555555555555554	1.8333333333333333
LYST	C4	0.082000693430062	94	0.5851063829787236	2.127659574468085	1.5638297872340432
IFIH1	C2	0.014523783489960196	16	0.4375	2.0625	1.5625
MCEE	C3	0.35262173565715826	7	0.7142857142857143	2.2857142857142856	1.8571428571428572
ADAMTSL4	C4	0.7905388905198596	13	0.5384615384615385	2.076923076923077	1.6153846153846154
RARS	C4	0.053324691055879225	6	0.0	2.1666666666666665	1.5
ADAMTSL2	T1	NA	8	0.125	2.625	1.125
TK2	C1	4.981273137916187E-5	48	0.5208333333333331	2.3125	1.5208333333333335
EDARADD	C4	0.8035259121181945	12	0.5	2.1666666666666665	1.5833333333333333
HELLS	T1	NA	6	0.0	2.0	1.0
WDR36	C3	0.1226709814373459	7	0.5714285714285714	2.142857142857143	1.7142857142857142
TPI1	C4	0.10187288273603556	8	0.0	2.0	1.0
WDR34	C4	0.3260487050166039	9	0.0	2.0	1.0
WDR35	C4	0.44501570902124665	26	0.6153846153846155	2.1923076923076925	1.5384615384615385
FAM126A	T1	NA	6	0.16666666666666669	2.6666666666666665	1.3333333333333333
CIT	C3	0.960122388323255	10	0.0	2.2	1.8
EXOC4	N1	NA	3	0.33333333333333337	2.0	2.0
RARB	C3	0.2967175263220604	6	0.33333333333333337	2.0	1.3333333333333333
GARS	C1	0.001873375789256504	47	1.0638297872340425	2.2127659574468086	1.872340425531915
TKT	C3	0.20124262095772394	5	0.8	2.4	2.2
MOCS1	C4	0.5857884148093631	8	0.125	2.0	1.375
GAS8	C3	0.11161176829829211	3	0.0	2.0	1.3333333333333333
NFIX	I1	NA	22	0.40909090909090906	2.0	1.4545454545454544
AP5Z1	C3	0.5509849875850935	26	0.6538461538461539	2.0384615384615383	1.9230769230769231
ADCY1	N1	NA	1	0.0	3.0	3.0
FGD1	C4	0.05782687864342839	46	0.9347826086956521	2.0869565217391304	1.891304347826087
PAPSS2	C4	0.345581632017545	13	0.46153846153846145	2.076923076923077	1.5384615384615385
ADCY6	C3	0.3085012479275411	2	0.5	2.0	1.5
ADCY5	C4	0.12389745543474584	7	0.42857142857142855	2.4285714285714284	1.5714285714285714
FGD4	C4	0.46398171640090347	32	0.90625	2.25	1.75
SLC17A9	C3	0.27417570856717055	2	0.0	2.0	1.0
UBN1	N1	NA	1	1.0	2.0	2.0
SLC17A5	C4	0.8954775867583026	23	0.47826086956521746	2.391304347826087	1.9565217391304348
SLC17A8	N1	NA	17	1.2352941176470589	2.2941176470588234	1.9411764705882353
BCHE	C4	0.9623361165045725	10	0.10000000000000002	2.0	1.1
RSPH4A	C4	0.600126469478423	36	1.1388888888888888	2.583333333333333	1.8611111111111112
CDKN2A	C4	0.16279692662103773	159	1.0880503144654088	2.4968553459119485	1.9937106918238994
TPK1	C4	0.46993080510823493	12	0.75	2.0	1.75
IL10RB	C3	0.2482130789899235	3	0.0	2.0	1.0
IL10RA	C2	0.03891718700236657	6	0.33333333333333337	2.0	1.3333333333333333
WDR19	C4	0.2034951040791484	36	0.6111111111111113	2.0555555555555554	1.6388888888888888
ELP2	C3	0.19661652788257977	3	1.0	2.0	2.0
ELP4	N1	NA	2	0.5	2.0	1.5
WDR11	N1	NA	7	0.14285714285714288	2.142857142857143	1.1428571428571428
GATM	I1	NA	35	0.9428571428571426	2.1714285714285713	1.8285714285714287
OSTM1	C3	0.16491482255330137	4	0.75	2.0	1.75
IGLL1	C3	0.6377328900501886	3	0.0	2.0	1.0
VMA21	C4	0.31731050786291404	8	0.125	2.125	1.25
PLP1	I1	NA	39	0.5897435897435899	2.128205128205128	1.5897435897435899
POGLUT1	C4	0.5542277426654021	5	0.0	2.0	1.0
TNC	C3	0.7508235188990009	3	0.33333333333333337	2.0	1.3333333333333333
PARK7	C4	0.47064391875103295	9	0.0	2.0	1.1111111111111112
TNF	N1	NA	2	1.5	2.0	1.0
PARK2	C4	0.056176571087173666	45	0.3555555555555555	2.111111111111111	1.7333333333333334
FGF3	C3	0.1631425767259682	16	0.25	2.5625	1.25
FGF5	C3	0.05878172135535886	3	0.0	2.0	1.0
RIMS1	N1	NA	21	0.9047619047619048	2.0952380952380953	1.9523809523809523
FGF8	I1	NA	15	0.13333333333333336	2.066666666666667	1.7333333333333334
FGF9	N1	NA	1	0.0	2.0	1.0
CFL2	C3	0.052632302565740585	7	0.7142857142857143	2.142857142857143	1.7142857142857142
IFNAR2	N1	NA	2	0.0	2.0	1.0
USP8	C3	0.3704546010385945	7	0.0	2.0	1.8571428571428572
MAP2K1	C4	0.08921832403221397	60	1.2	2.6166666666666663	2.033333333333333
MAP2K2	C2	0.018083521121296964	110	1.2636363636363637	2.5	2.036363636363636
COL27A1	N1	NA	1	1.0	3.0	3.0
TPM3	C4	0.124192393447216	28	0.35714285714285715	2.8214285714285716	2.4285714285714284
TPM2	C4	0.6693842468987063	36	0.5	2.583333333333333	2.25
TPM1	C4	0.15963752212142934	185	0.9621621621621622	2.5459459459459466	2.037837837837838
DYRK1A	I1	NA	38	0.8157894736842105	2.1842105263157894	1.8947368421052633
DYRK1B	C3	1.0	3	0.0	2.0	1.3333333333333333
KERA	C4	0.18609362740038493	8	0.0	2.125	1.5
THOC2	C3	0.07377659676733095	5	0.0	2.0	1.2
LEMD3	C3	0.12133525035848225	2	0.0	2.0	1.0
LEMD2	N1	NA	1	1.0	3.0	3.0
THOC6	N1	NA	1	0.0	2.0	1.0
UBR1	C3	0.2189212284026293	12	0.8333333333333333	2.0	1.8333333333333333
KNG1	N1	NA	5	0.0	2.0	1.2
MTM1	C3	0.4511522994332233	167	1.0059880239520957	2.0838323353293418	2.0119760479041915
ORC4	C3	0.8296380997190266	10	0.6	2.2	1.9
TPO	C2	0.013931624281074528	23	0.5652173913043479	2.0	1.652173913043478
ORC6	C3	0.45812318823541553	11	0.5454545454545454	2.0	1.5454545454545454
ORC1	C4	0.07069369506634438	29	0.6896551724137931	2.0	1.8275862068965518
SMN2	C2	0.02087926316635158	1	0.0	2.0	1.0
SMN1	C2	0.02087926316635158	15	0.0	2.0	1.0
DRD4	N1	NA	3	0.33333333333333337	2.0	1.3333333333333333
FANCI	C4	0.2489914386947989	48	1.0416666666666667	2.125	1.9583333333333333
COA3	C3	0.9272644735252321	2	0.0	2.0	1.0
FANCM	C3	0.617075077451974	34	1.0882352941176472	2.1470588235294117	1.9411764705882353
FANCL	C3	0.8010593708697096	10	0.8	2.0	1.8
OSBPL2	I1	NA	2	0.0	2.0	1.0
FANCA	C4	0.3397470607148062	145	0.7655172413793103	2.2000000000000006	1.9448275862068964
SLC4A11	C1	5.741798844395296E-4	28	0.39285714285714285	2.0	1.392857142857143
FANCC	C2	0.020725738748512135	77	1.12987012987013	2.558441558441559	2.038961038961039
FANCE	C3	0.5034995554324829	29	0.5517241379310344	2.206896551724138	1.896551724137931
FANCG	C4	0.08795054804002744	39	0.6153846153846156	2.3076923076923075	1.794871794871795
FANCF	C4	0.29115222318363576	29	0.7586206896551723	2.3793103448275863	1.896551724137931
RAX2	I1	NA	11	0.7272727272727273	2.090909090909091	1.6363636363636365
LHX3	C3	0.7696979437812899	10	0.3	2.0	1.3
SYNJ1	N1	NA	3	0.33333333333333337	2.0	1.6666666666666667
TPP1	C4	0.07093939342038547	118	0.9576271186440679	2.491525423728814	1.9152542372881354
LHX4	C4	0.6744240722352938	4	0.5	2.0	1.5
DRC1	C3	0.052807511416113506	14	0.8571428571428571	2.142857142857143	1.8571428571428572
BMPR2	C2	0.01317013220509855	50	0.4799999999999998	2.18	1.66
MCM8	T1	NA	3	0.0	2.3333333333333335	1.6666666666666667
MCM9	T1	NA	3	0.0	2.6666666666666665	2.6666666666666665
UFSP2	T1	NA	1	1.0	2.0	2.0
SYNE4	C3	0.27523352407483415	21	0.9523809523809523	2.0476190476190474	2.0476190476190474
MTO1	C3	0.29492698003599127	16	1.0	2.25	1.875
SYNE2	C3	0.408165907384364	119	0.697478991596639	2.0504201680672267	2.008403361344538
SYNE1	C2	0.023551067926333435	242	0.900826446280992	2.2561983471074374	1.9669421487603307
KBTBD13	C2	0.0415152318213442	21	1.0952380952380953	2.3333333333333335	1.9047619047619047
THBD	C3	0.06765035196679758	6	0.0	2.0	1.0
UBTF	N1	NA	1	0.0	2.0	2.0
SERAC1	C4	0.4089722964395741	26	0.9230769230769231	2.0	1.9230769230769231
GAL3ST2	N1	NA	2	1.0	2.0	2.0
LBR	C2	0.013645315602574315	20	0.4499999999999999	2.0	1.45
COA6	T1	NA	2	0.0	2.0	1.0
PRKG1	N1	NA	20	1.0	2.25	2.05
TNPO3	N1	NA	14	0.8571428571428571	2.0	1.8571428571428572
TPRN	C3	0.7133031738784577	23	0.782608695652174	2.0	1.7826086956521738
COA5	N1	NA	1	0.0	2.0	1.0
CR2	C3	0.9061856157549283	3	0.33333333333333337	2.0	1.3333333333333333
CKAP2L	C4	0.935283063107044	6	0.0	2.0	1.0
AVPR2	C3	0.06616713945601882	40	0.5500000000000002	2.05	1.65
APOA1	C1	0.005712645955894491	8	0.0	2.0	1.0
APOA4	N1	NA	2	0.0	2.0	1.0
SMC1A	C4	0.08872847056807343	59	0.9830508474576272	2.169491525423729	1.9830508474576272
APOA5	N1	NA	4	0.0	2.0	1.0
DNAJC3	N1	NA	1	0.0	3.0	3.0
DNAJC6	T1	NA	6	0.0	2.0	1.1666666666666667
LCK	N1	NA	1	0.0	2.0	1.0
DNAJC5	C3	0.5049850750938459	22	1.0909090909090908	2.1818181818181817	1.9090909090909092
CRH	N1	NA	3	0.0	1.6666666666666667	1.0
LCT	C2	0.01701908553354614	9	0.0	2.0	1.7777777777777777
MCM2	N1	NA	1	0.0	2.0	1.0
CEBPA	I1	NA	29	0.5172413793103448	2.103448275862069	1.5517241379310343
SMPX	C3	0.1432349075246695	6	0.16666666666666669	2.0	1.1666666666666667
HDAC1	N1	NA	1	1.0	2.0	2.0
CRX	C4	0.3502013891792958	51	0.2352941176470588	2.235294117647059	2.0980392156862746
PDHB	C3	0.35262173565715826	13	0.7692307692307693	2.0	1.8461538461538463
TULP1	C1	4.42293975257968E-5	37	0.4054054054054055	2.108108108108108	1.8918918918918919
NOD2	C1	0.0021149213763477226	110	0.04545454545454548	2.1	2.0636363636363635
HDAC8	T1	NA	22	0.8636363636363635	2.227272727272727	1.9090909090909092
HDAC6	N1	NA	2	0.0	2.0	1.5
TTN	C1	0.0	2188	1.0607861060329176	2.7436014625228444	1.9986288848263254
DNAJB2	C4	0.7150006546880894	14	0.7857142857142857	2.142857142857143	1.8571428571428572
TTR	C1	6.5107414337362E-4	85	0.7647058823529409	2.647058823529412	1.823529411764706
DNAJB6	C4	0.06750816200747789	14	0.5	2.142857142857143	1.5
DNAJB5	N1	NA	1	1.0	2.0	2.0
VPS53	C3	0.33814269473405	2	0.0	2.0	1.0
IL21R	T1	NA	4	0.5	2.0	1.5
XIRP1	N1	NA	4	0.25	2.0	2.0
BCO1	N1	NA	1	0.0	2.0	1.0
ALOXE3	C2	0.0215478675046733	10	0.4	2.0	1.5
STOX1	N1	NA	2	0.0	2.0	1.0
SLC35A2	I1	NA	9	0.33333333333333337	2.3333333333333335	2.0
MGME1	C3	0.6434288435636206	5	0.6	2.0	1.6
SLC35A3	C3	1.0	2	0.0	2.0	1.0
APOC3	C4	0.7414646126329769	6	0.0	2.6666666666666665	1.0
MTOR	C1	0.004754884081386579	15	0.7333333333333333	2.1333333333333333	2.1333333333333333
OTOGL	C3	0.825100219368569	89	1.0	2.0224719101123596	1.9887640449438202
ASXL1	C4	0.19112444190293842	38	0.18421052631578952	2.026315789473684	1.9210526315789473
MFAP5	C3	0.4254200204693489	2	0.0	2.0	1.0
BCKDK	C3	0.43857802608099994	19	0.8947368421052632	2.1052631578947367	1.894736842105263
LEP	C2	0.044609718024939515	2	0.0	2.0	1.0
ASXL3	I1	NA	15	0.8666666666666667	2.0	1.8666666666666667
CTH	C3	0.2392534023670868	3	0.0	2.0	1.0
BCOR	C3	0.3901541483019262	63	0.6507936507936507	2.2222222222222223	1.9206349206349207
VPS45	C2	0.02991299032077599	4	0.5	2.0	1.5
C12orf57	C3	0.7324398999038726	10	0.8	2.2	1.9
IL1RN	I1	NA	4	0.0	2.5	2.5
MTRR	C2	0.03671385636270408	24	1.0416666666666667	2.3333333333333335	2.0416666666666665
MLC1	C4	0.20049074361938934	43	0.5116279069767442	2.3488372093023258	1.6046511627906974
AQP5	C4	0.3600608035876379	3	0.0	2.0	1.0
AQP2	C1	0.003205776103478053	10	0.5	2.0	1.5
HS6ST1	N1	NA	3	1.0	2.0	2.0
GBA2	C1	0.004971948355878331	13	0.5384615384615385	2.0	1.6153846153846154
AQP1	N1	NA	2	0.0	2.0	1.0
NIPAL4	C3	0.18242243945173608	6	0.8333333333333334	2.1666666666666665	2.0
NFU1	C3	0.8117529236750812	9	0.8888888888888888	2.0	1.8888888888888888
RPS6KA3	I1	NA	29	0.5517241379310344	2.103448275862069	1.5862068965517242
RPS17	I1	NA	3	0.0	2.6666666666666665	1.0
RPS19	I1	NA	13	0.3076923076923077	2.0	1.3076923076923077
DAG1	I1	NA	34	0.676470588235294	2.3529411764705883	1.9117647058823528
PDK3	N1	NA	2	0.5	2.0	1.5
HMCN1	N1	NA	18	0.4444444444444444	2.0555555555555554	1.8888888888888888
C12orf65	C4	0.16491482255330137	15	0.6666666666666667	2.3333333333333335	1.6666666666666667
IFITM5	C3	0.05317338271357819	5	0.8	2.2	1.6
DYNC2H1	C4	0.8996589263828698	90	0.8333333333333331	2.066666666666667	1.811111111111111
PDHX	C4	0.7299844183431056	37	0.8378378378378379	2.054054054054054	1.837837837837838
CPT1A	C2	0.04254773763621611	53	0.641509433962264	2.452830188679245	1.6037735849056605
COG8	N1	NA	7	0.8571428571428571	2.0	1.8571428571428572
COG7	N1	NA	8	1.0	2.0	2.0
COG6	C3	0.45882773348919237	16	0.875	2.0625	2.0
COG4	C2	0.04502088100253865	12	0.8333333333333333	2.3333333333333335	1.75
TANGO2	C2	0.030268714628173043	4	0.5	2.5	2.0
SLC35C1	C4	0.21053524265531987	12	0.8333333333333334	2.25	2.0
CPT1C	N1	NA	1	0.0	2.0	1.0
OBSL1	C3	0.15729920705028488	20	0.9	2.05	1.9
CFTR	C4	0.059443594482023965	1250	0.7431999999999985	2.511200000000003	2.102399999999998
SLC22A5	C1	9.969722567171324E-6	129	0.5426356589147288	2.496124031007751	2.116279069767442
SLC35D1	C3	0.06933716127449285	4	0.25	2.0	1.25
STXBP1	C4	0.12975871882074075	108	1.0277777777777777	2.240740740740741	1.9537037037037037
MTTP	C4	0.10300031496560613	13	0.3076923076923077	2.230769230769231	1.6923076923076923
LHB	C4	0.5168677495508638	9	0.0	2.0	1.0
STXBP2	C3	0.07142157138224259	37	1.0	2.081081081081081	1.9189189189189189
LIAS	T1	NA	24	0.875	2.0	1.875
APCDD1	N1	NA	1	0.0	2.0	1.0
CD79B	I1	NA	5	0.0	2.0	1.6
SH2D1A	C3	0.3545394797735013	9	0.0	2.0	1.0
TYR	C1	0.007700787466296988	123	0.2357723577235773	2.4552845528455296	2.276422764227642
RPS26	C3	0.6015081344405899	8	0.375	2.25	1.625
RPS28	N1	NA	1	1.0	3.0	3.0
RPS29	C3	0.5612758361345777	2	0.0	2.0	1.0
RPS24	C3	0.08326451666355006	6	0.33333333333333337	2.5	1.3333333333333333
TENM3	N1	NA	12	0.8333333333333333	2.0	1.8333333333333333
C2CD3	C4	0.8188757471287034	7	0.7142857142857143	2.142857142857143	1.8571428571428572
TENM4	C3	0.08157177371859226	5	0.39999999999999997	2.0	1.4
GBE1	C2	0.022774675956054424	39	0.641025641025641	2.4615384615384617	1.5897435897435899
SIPA1L3	N1	NA	3	0.0	2.0	1.3333333333333333
MEOX1	N1	NA	3	0.6666666666666666	2.0	1.6666666666666667
ERMAP	C3	0.7787290045873427	4	0.0	2.0	1.0
FEZF1	N1	NA	1	0.0	2.0	1.0
EDN1	C3	0.5637028616507731	5	0.0	2.0	1.0
EDN3	C3	0.14883654687670989	13	0.7692307692307693	2.230769230769231	1.8461538461538463
GP1BA	C1	0.008227838612719696	17	0.7647058823529411	2.0588235294117645	1.7058823529411764
TYK2	C2	0.040423979336908555	20	0.95	2.2	1.75
CYP7B1	C1	0.0013243624219518857	22	0.7272727272727272	2.1818181818181817	1.8181818181818181
MATN4	N1	NA	1	0.0	2.0	2.0
MATN3	C4	0.10155026386421329	10	0.6	2.4	1.4
SDCCAG8	C4	0.9531436224022091	27	0.7777777777777778	2.037037037037037	1.8148148148148149
HMX1	N1	NA	1	0.0	2.0	1.0
AMER1	I1	NA	27	0.07407407407407411	2.0	1.8148148148148149
NOL3	N1	NA	1	0.0	2.0	1.0
TYMP	C1	3.423461839147102E-5	36	0.7777777777777779	2.1666666666666665	1.75
PURA	I1	NA	32	0.59375	2.25	2.1875
PDPR	N1	NA	2	0.0	2.0	2.0
EMC1	C3	0.1142678602403624	2	0.5	2.5	2.0
KISS1R	C4	0.7905915725458427	9	0.11111111111111108	2.0	1.2222222222222223
GRHL3	C4	0.5159516963585487	10	0.5	2.0	1.5
MLH1	C4	0.5544641825254847	1429	2.266620013995809	2.488453463960814	2.0125962211336605
GRHL2	I1	NA	29	1.0	2.1379310344827585	1.8620689655172413
COLQ	C2	0.015494294961568067	33	0.8484848484848484	2.121212121212121	1.7575757575757573
MLH3	C3	0.6248602051555098	32	0.78125	2.0625	1.90625
SLURP1	I1	NA	9	0.0	2.0	1.0
PDP1	N1	NA	4	0.75	2.0	1.75
CD40LG	I1	NA	16	0.5	2.0625	1.5625
PRKRA	C3	0.3328625859336546	1	0.0	2.0	1.0
MEGF8	C3	0.7798360498337225	5	0.39999999999999997	2.0	1.4
NDUFA13	C3	0.7083039197052377	2	0.0	2.0	1.5
NDUFA11	C3	0.9337393464207391	9	1.0	2.0	2.0
NDUFA12	N1	NA	3	0.6666666666666666	2.0	1.6666666666666667
ROGDI	C4	0.922865700723369	14	0.42857142857142855	2.0714285714285716	1.4285714285714284
NDUFA10	C3	0.9314326694063598	21	0.8571428571428571	2.0476190476190474	1.9047619047619047
COMP	C1	0.005289422825077272	39	0.38461538461538447	2.1538461538461537	1.4102564102564101
BMPER	C3	0.3050588592616785	3	0.0	2.0	1.0
ARHGDIA	I1	NA	3	0.0	2.0	1.0
LIG1	C3	0.0777501946682897	2	0.0	2.0	1.0
IL11RA	T1	NA	4	0.0	2.0	1.0
PUS1	C4	0.17607131059707093	27	0.8888888888888888	2.0	1.8888888888888888
LIG4	C3	0.07494553334846166	15	0.6666666666666667	2.2	1.8
LIFR	C3	0.6555185783676267	9	0.7777777777777778	2.111111111111111	1.8888888888888888
MATR3	T1	NA	6	0.33333333333333337	2.1666666666666665	1.3333333333333333
LPA	N1	NA	2	1.5	2.0	1.0
COPA	C3	0.3221988061625818	4	1.0	3.0	3.0
LPL	C2	0.02812133295419872	38	0.0	2.026315789473684	1.210526315789474
EMG1	N1	NA	2	0.5	2.0	1.5
CDH23	C4	0.140034197117627	418	1.107655502392345	2.2799043062200948	2.0
DARS	C1	0.0021265264745685686	7	0.0	2.0	1.1428571428571428
PNPT1	C1	0.005396248096840028	39	0.9743589743589742	2.1794871794871793	1.9487179487179487
UQCC3	N1	NA	1	0.0	2.0	1.0
UQCC2	N1	NA	1	0.0	2.0	1.0
NONO	C3	0.7236736098317631	4	0.0	2.0	1.25
COQ9	N1	NA	18	1.0	2.111111111111111	2.0
COQ7	N1	NA	1	0.0	2.0	1.0
COQ6	C3	0.07746213607943708	10	0.8	2.1	1.8
COQ4	C4	0.10178330546163372	9	0.1111111111111111	2.111111111111111	1.3333333333333333
SELP	N1	NA	3	0.0	2.0	1.3333333333333333
GRHPR	C2	0.029579517374646924	46	0.13043478260869568	2.2391304347826084	2.0869565217391304
DIAPH1	C3	0.6547208460185769	43	1.0930232558139534	2.2325581395348837	2.0232558139534884
COQ2	C2	0.04975757786237878	38	1.1052631578947367	2.3684210526315788	1.763157894736842
SKIV2L	C3	0.6674364917098825	4	0.5	2.25	1.75
FGFR4	N1	NA	2	0.0	2.0	1.5
FGFR3	C4	0.7671444690634368	108	0.537037037037037	2.3796296296296298	1.7129629629629628
FGFR2	C2	0.03625187340250968	65	0.35384615384615375	2.1538461538461537	1.523076923076923
BRWD3	C3	0.43857802608099994	24	0.75	2.0833333333333335	1.875
FGFR1	C4	0.15370423223002283	58	0.3275862068965518	2.1551724137931036	1.5344827586206897
GPSM2	C4	0.32605415605880905	29	1.0344827586206897	2.206896551724138	1.896551724137931
THRB	T1	NA	36	0.1388888888888889	2.0277777777777777	1.1388888888888888
THRA	C2	0.018773411069677115	7	0.28571428571428575	2.0	1.2857142857142858
